# This file lists special protos that Gazelle knows how to import. This is used to generate
# code for proto and Go resolvers.
#
# Generated by language/proto/gen/update_proto_csv.go
# Do not edit directly.
#
# proto name,proto label,go import path,go proto label
google/protobuf/any.proto,@com_google_protobuf//:any_proto,github.com/golang/protobuf/ptypes/any,@io_bazel_rules_go//proto/wkt:any_go_proto
google/cloud/gkehub/v1alpha/service.proto,@go_googleapis//google/cloud/gkehub/v1alpha:gkehubpb_proto,cloud.google.com/go/gkehub/apiv1alpha/gkehubpb,@go_googleapis//google/cloud/gkehub/v1alpha:gkehubpb_go_proto
google/cloud/gkehub/v1alpha/servicemesh/servicemesh.proto,@go_googleapis//google/cloud/gkehub/v1alpha/servicemesh:servicemeshpb_proto,cloud.google.com/go/gkehub/servicemesh/apiv1alpha/servicemeshpb,@go_googleapis//google/cloud/gkehub/v1alpha/servicemesh:servicemeshpb_go_proto
google/cloud/gkehub/v1alpha2/membership.proto,@go_googleapis//google/cloud/gkehub/v1alpha2:gkehubpb_proto,cloud.google.com/go/gkehub/apiv1alpha2/gkehubpb,@go_googleapis//google/cloud/gkehub/v1alpha2:gkehubpb_go_proto
google/cloud/gkehub/v1beta/configmanagement/configmanagement.proto,@go_googleapis//google/cloud/gkehub/v1beta/configmanagement:configmanagementpb_proto,cloud.google.com/go/gkehub/configmanagement/apiv1beta/configmanagementpb,@go_googleapis//google/cloud/gkehub/v1beta/configmanagement:configmanagementpb_go_proto
google/cloud/gkehub/v1beta/feature.proto,@go_googleapis//google/cloud/gkehub/v1beta:gkehubpb_proto,cloud.google.com/go/gkehub/apiv1beta/gkehubpb,@go_googleapis//google/cloud/gkehub/v1beta:gkehubpb_go_proto
google/cloud/gkehub/v1beta/metering/metering.proto,@go_googleapis//google/cloud/gkehub/v1beta/metering:meteringpb_proto,cloud.google.com/go/gkehub/metering/apiv1beta/meteringpb,@go_googleapis//google/cloud/gkehub/v1beta/metering:meteringpb_go_proto
google/cloud/gkehub/v1beta/multiclusteringress/multiclusteringress.proto,@go_googleapis//google/cloud/gkehub/v1beta/multiclusteringress:multiclusteringresspb_proto,cloud.google.com/go/gkehub/multiclusteringress/apiv1beta/multiclusteringresspb,@go_googleapis//google/cloud/gkehub/v1beta/multiclusteringress:multiclusteringresspb_go_proto
google/cloud/gkehub/v1beta/service.proto,@go_googleapis//google/cloud/gkehub/v1beta:gkehubpb_proto,cloud.google.com/go/gkehub/apiv1beta/gkehubpb,@go_googleapis//google/cloud/gkehub/v1beta:gkehubpb_go_proto
google/cloud/gkehub/v1beta1/membership.proto,@go_googleapis//google/cloud/gkehub/v1beta1:gkehubpb_proto,cloud.google.com/go/gkehub/apiv1beta1/gkehubpb,@go_googleapis//google/cloud/gkehub/v1beta1:gkehubpb_go_proto
google/cloud/gkemulticloud/v1/attached_resources.proto,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_proto,cloud.google.com/go/gkemulticloud/apiv1/gkemulticloudpb,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_go_proto
google/cloud/gkemulticloud/v1/attached_service.proto,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_proto,cloud.google.com/go/gkemulticloud/apiv1/gkemulticloudpb,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_go_proto
google/cloud/gkemulticloud/v1/aws_resources.proto,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_proto,cloud.google.com/go/gkemulticloud/apiv1/gkemulticloudpb,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_go_proto
google/cloud/gkemulticloud/v1/aws_service.proto,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_proto,cloud.google.com/go/gkemulticloud/apiv1/gkemulticloudpb,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_go_proto
google/cloud/gkemulticloud/v1/azure_resources.proto,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_proto,cloud.google.com/go/gkemulticloud/apiv1/gkemulticloudpb,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_go_proto
google/cloud/gkemulticloud/v1/azure_service.proto,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_proto,cloud.google.com/go/gkemulticloud/apiv1/gkemulticloudpb,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_go_proto
google/cloud/gkemulticloud/v1/common_resources.proto,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_proto,cloud.google.com/go/gkemulticloud/apiv1/gkemulticloudpb,@go_googleapis//google/cloud/gkemulticloud/v1:gkemulticloudpb_go_proto
google/cloud/gsuiteaddons/logging/v1/g_suite_add_ons_log_entry.proto,@go_googleapis//google/cloud/gsuiteaddons/logging/v1:loggingpb_proto,cloud.google.com/go/gsuiteaddons/logging/apiv1/loggingpb,@go_googleapis//google/cloud/gsuiteaddons/logging/v1:loggingpb_go_proto
google/cloud/gsuiteaddons/v1/gsuiteaddons.proto,@go_googleapis//google/cloud/gsuiteaddons/v1:gsuiteaddonspb_proto,cloud.google.com/go/gsuiteaddons/apiv1/gsuiteaddonspb,@go_googleapis//google/cloud/gsuiteaddons/v1:gsuiteaddonspb_go_proto
google/cloud/healthcare/logging/annotation.proto,@go_googleapis//google/cloud/healthcare/logging:loggingpb_proto,cloud.google.com/go/healthcare/logging/loggingpb,@go_googleapis//google/cloud/healthcare/logging:loggingpb_go_proto
google/cloud/healthcare/logging/consent.proto,@go_googleapis//google/cloud/healthcare/logging:loggingpb_proto,cloud.google.com/go/healthcare/logging/loggingpb,@go_googleapis//google/cloud/healthcare/logging:loggingpb_go_proto
google/cloud/healthcare/logging/deid.proto,@go_googleapis//google/cloud/healthcare/logging:loggingpb_proto,cloud.google.com/go/healthcare/logging/loggingpb,@go_googleapis//google/cloud/healthcare/logging:loggingpb_go_proto
google/cloud/healthcare/logging/dicom.proto,@go_googleapis//google/cloud/healthcare/logging:loggingpb_proto,cloud.google.com/go/healthcare/logging/loggingpb,@go_googleapis//google/cloud/healthcare/logging:loggingpb_go_proto
google/cloud/healthcare/logging/fhir.proto,@go_googleapis//google/cloud/healthcare/logging:loggingpb_proto,cloud.google.com/go/healthcare/logging/loggingpb,@go_googleapis//google/cloud/healthcare/logging:loggingpb_go_proto
google/cloud/healthcare/logging/hl7v2.proto,@go_googleapis//google/cloud/healthcare/logging:loggingpb_proto,cloud.google.com/go/healthcare/logging/loggingpb,@go_googleapis//google/cloud/healthcare/logging:loggingpb_go_proto
google/cloud/iap/v1/service.proto,@go_googleapis//google/cloud/iap/v1:iappb_proto,cloud.google.com/go/iap/apiv1/iappb,@go_googleapis//google/cloud/iap/v1:iappb_go_proto
google/cloud/iap/v1beta1/service.proto,@go_googleapis//google/cloud/iap/v1beta1:iappb_proto,cloud.google.com/go/iap/apiv1beta1/iappb,@go_googleapis//google/cloud/iap/v1beta1:iappb_go_proto
google/cloud/identitytoolkit/logging/request_log.proto,@go_googleapis//google/cloud/identitytoolkit/logging:loggingpb_proto,cloud.google.com/go/identitytoolkit/logging/loggingpb,@go_googleapis//google/cloud/identitytoolkit/logging:loggingpb_go_proto
google/cloud/identitytoolkit/v2/account_management_service.proto,@go_googleapis//google/cloud/identitytoolkit/v2:identitytoolkitpb_proto,cloud.google.com/go/identitytoolkit/apiv2/identitytoolkitpb,@go_googleapis//google/cloud/identitytoolkit/v2:identitytoolkitpb_go_proto
google/cloud/identitytoolkit/v2/authentication_service.proto,@go_googleapis//google/cloud/identitytoolkit/v2:identitytoolkitpb_proto,cloud.google.com/go/identitytoolkit/apiv2/identitytoolkitpb,@go_googleapis//google/cloud/identitytoolkit/v2:identitytoolkitpb_go_proto
google/cloud/identitytoolkit/v2/mfa_info.proto,@go_googleapis//google/cloud/identitytoolkit/v2:identitytoolkitpb_proto,cloud.google.com/go/identitytoolkit/apiv2/identitytoolkitpb,@go_googleapis//google/cloud/identitytoolkit/v2:identitytoolkitpb_go_proto
google/cloud/ids/logging/v1/logging.proto,@go_googleapis//google/cloud/ids/logging/v1:loggingpb_proto,cloud.google.com/go/ids/logging/apiv1/loggingpb,@go_googleapis//google/cloud/ids/logging/v1:loggingpb_go_proto
google/cloud/ids/v1/ids.proto,@go_googleapis//google/cloud/ids/v1:idspb_proto,cloud.google.com/go/ids/apiv1/idspb,@go_googleapis//google/cloud/ids/v1:idspb_go_proto
google/cloud/integrations/v1alpha/event_parameter.proto,@go_googleapis//google/cloud/integrations/v1alpha:integrationspb_proto,cloud.google.com/go/integrations/apiv1alpha/integrationspb,@go_googleapis//google/cloud/integrations/v1alpha:integrationspb_go_proto
google/cloud/integrations/v1alpha/json_validation.proto,@go_googleapis//google/cloud/integrations/v1alpha:integrationspb_proto,cloud.google.com/go/integrations/apiv1alpha/integrationspb,@go_googleapis//google/cloud/integrations/v1alpha:integrationspb_go_proto
google/cloud/integrations/v1alpha/log_entries.proto,@go_googleapis//google/cloud/integrations/v1alpha:integrationspb_proto,cloud.google.com/go/integrations/apiv1alpha/integrationspb,@go_googleapis//google/cloud/integrations/v1alpha:integrationspb_go_proto
google/cloud/integrations/v1alpha/product.proto,@go_googleapis//google/cloud/integrations/v1alpha:integrationspb_proto,cloud.google.com/go/integrations/apiv1alpha/integrationspb,@go_googleapis//google/cloud/integrations/v1alpha:integrationspb_go_proto
google/cloud/integrations/v1alpha/task_config.proto,@go_googleapis//google/cloud/integrations/v1alpha:integrationspb_proto,cloud.google.com/go/integrations/apiv1alpha/integrationspb,@go_googleapis//google/cloud/integrations/v1alpha:integrationspb_go_proto
google/cloud/integrations/v1alpha/value_type.proto,@go_googleapis//google/cloud/integrations/v1alpha:integrationspb_proto,cloud.google.com/go/integrations/apiv1alpha/integrationspb,@go_googleapis//google/cloud/integrations/v1alpha:integrationspb_go_proto
google/cloud/iot/v1/device_manager.proto,@go_googleapis//google/cloud/iot/v1:iotpb_proto,cloud.google.com/go/iot/apiv1/iotpb,@go_googleapis//google/cloud/iot/v1:iotpb_go_proto
google/cloud/iot/v1/resources.proto,@go_googleapis//google/cloud/iot/v1:iotpb_proto,cloud.google.com/go/iot/apiv1/iotpb,@go_googleapis//google/cloud/iot/v1:iotpb_go_proto
google/cloud/kms/inventory/v1/key_dashboard_service.proto,@go_googleapis//google/cloud/kms/inventory/v1:inventorypb_proto,cloud.google.com/go/kms/inventory/apiv1/inventorypb,@go_googleapis//google/cloud/kms/inventory/v1:inventorypb_go_proto
google/cloud/kms/inventory/v1/key_tracking_service.proto,@go_googleapis//google/cloud/kms/inventory/v1:inventorypb_proto,cloud.google.com/go/kms/inventory/apiv1/inventorypb,@go_googleapis//google/cloud/kms/inventory/v1:inventorypb_go_proto
google/cloud/kms/logging/v1/logs.proto,@go_googleapis//google/cloud/kms/logging/v1:loggingpb_proto,cloud.google.com/go/kms/logging/apiv1/loggingpb,@go_googleapis//google/cloud/kms/logging/v1:loggingpb_go_proto
google/cloud/kms/v1/ekm_service.proto,@go_googleapis//google/cloud/kms/v1:kmspb_proto,cloud.google.com/go/kms/apiv1/kmspb,@go_googleapis//google/cloud/kms/v1:kmspb_go_proto
google/cloud/kms/v1/resources.proto,@go_googleapis//google/cloud/kms/v1:kmspb_proto,cloud.google.com/go/kms/apiv1/kmspb,@go_googleapis//google/cloud/kms/v1:kmspb_go_proto
google/cloud/kms/v1/service.proto,@go_googleapis//google/cloud/kms/v1:kmspb_proto,cloud.google.com/go/kms/apiv1/kmspb,@go_googleapis//google/cloud/kms/v1:kmspb_go_proto
google/cloud/kubernetes/security/containersecurity_logging/logging.proto,@go_googleapis//google/cloud/kubernetes/security/containersecurity_logging:containersecurity_loggingpb_proto,cloud.google.com/go/cloud/kubernetes/security/containersecurity_logging/containersecurity_loggingpb,@go_googleapis//google/cloud/kubernetes/security/containersecurity_logging:containersecurity_loggingpb_go_proto
google/cloud/language/v1/language_service.proto,@go_googleapis//google/cloud/language/v1:languagepb_proto,cloud.google.com/go/language/apiv1/languagepb,@go_googleapis//google/cloud/language/v1:languagepb_go_proto
google/cloud/language/v1beta1/language_service.proto,@go_googleapis//google/cloud/language/v1beta1:languagepb_proto,cloud.google.com/go/language/apiv1beta1/languagepb,@go_googleapis//google/cloud/language/v1beta1:languagepb_go_proto
google/cloud/language/v1beta2/language_service.proto,@go_googleapis//google/cloud/language/v1beta2:languagepb_proto,cloud.google.com/go/language/apiv1beta2/languagepb,@go_googleapis//google/cloud/language/v1beta2:languagepb_go_proto
google/cloud/lifesciences/v2beta/workflows.proto,@go_googleapis//google/cloud/lifesciences/v2beta:lifesciencespb_proto,cloud.google.com/go/lifesciences/apiv2beta/lifesciencespb,@go_googleapis//google/cloud/lifesciences/v2beta:lifesciencespb_go_proto
google/cloud/location/locations.proto,@go_googleapis//google/cloud/location:location_proto,google.golang.org/genproto/googleapis/cloud/location,@go_googleapis//google/cloud/location:location_go_proto
google/cloud/managedidentities/v1/managed_identities_service.proto,@go_googleapis//google/cloud/managedidentities/v1:managedidentitiespb_proto,cloud.google.com/go/managedidentities/apiv1/managedidentitiespb,@go_googleapis//google/cloud/managedidentities/v1:managedidentitiespb_go_proto
google/cloud/managedidentities/v1/resource.proto,@go_googleapis//google/cloud/managedidentities/v1:managedidentitiespb_proto,cloud.google.com/go/managedidentities/apiv1/managedidentitiespb,@go_googleapis//google/cloud/managedidentities/v1:managedidentitiespb_go_proto
google/cloud/managedidentities/v1beta1/managed_identities_service.proto,@go_googleapis//google/cloud/managedidentities/v1beta1:managedidentitiespb_proto,cloud.google.com/go/managedidentities/apiv1beta1/managedidentitiespb,@go_googleapis//google/cloud/managedidentities/v1beta1:managedidentitiespb_go_proto
google/cloud/managedidentities/v1beta1/resource.proto,@go_googleapis//google/cloud/managedidentities/v1beta1:managedidentitiespb_proto,cloud.google.com/go/managedidentities/apiv1beta1/managedidentitiespb,@go_googleapis//google/cloud/managedidentities/v1beta1:managedidentitiespb_go_proto
google/cloud/mediatranslation/v1alpha1/media_translation.proto,@go_googleapis//google/cloud/mediatranslation/v1alpha1:mediatranslationpb_proto,cloud.google.com/go/mediatranslation/apiv1alpha1/mediatranslationpb,@go_googleapis//google/cloud/mediatranslation/v1alpha1:mediatranslationpb_go_proto
google/cloud/mediatranslation/v1beta1/media_translation.proto,@go_googleapis//google/cloud/mediatranslation/v1beta1:mediatranslationpb_proto,cloud.google.com/go/mediatranslation/apiv1beta1/mediatranslationpb,@go_googleapis//google/cloud/mediatranslation/v1beta1:mediatranslationpb_go_proto
google/cloud/memcache/v1/cloud_memcache.proto,@go_googleapis//google/cloud/memcache/v1:memcachepb_proto,cloud.google.com/go/memcache/apiv1/memcachepb,@go_googleapis//google/cloud/memcache/v1:memcachepb_go_proto
google/cloud/memcache/v1beta2/cloud_memcache.proto,@go_googleapis//google/cloud/memcache/v1beta2:memcachepb_proto,cloud.google.com/go/memcache/apiv1beta2/memcachepb,@go_googleapis//google/cloud/memcache/v1beta2:memcachepb_go_proto
google/cloud/metastore/logging/v1/log_streams.proto,@go_googleapis//google/cloud/metastore/logging/v1:loggingpb_proto,cloud.google.com/go/metastore/logging/apiv1/loggingpb,@go_googleapis//google/cloud/metastore/logging/v1:loggingpb_go_proto
google/cloud/metastore/v1/metastore.proto,@go_googleapis//google/cloud/metastore/v1:metastorepb_proto,cloud.google.com/go/metastore/apiv1/metastorepb,@go_googleapis//google/cloud/metastore/v1:metastorepb_go_proto
google/cloud/metastore/v1/metastore_federation.proto,@go_googleapis//google/cloud/metastore/v1:metastorepb_proto,cloud.google.com/go/metastore/apiv1/metastorepb,@go_googleapis//google/cloud/metastore/v1:metastorepb_go_proto
google/cloud/metastore/v1alpha/metastore.proto,@go_googleapis//google/cloud/metastore/v1alpha:metastorepb_proto,cloud.google.com/go/metastore/apiv1alpha/metastorepb,@go_googleapis//google/cloud/metastore/v1alpha:metastorepb_go_proto
google/cloud/metastore/v1alpha/metastore_federation.proto,@go_googleapis//google/cloud/metastore/v1alpha:metastorepb_proto,cloud.google.com/go/metastore/apiv1alpha/metastorepb,@go_googleapis//google/cloud/metastore/v1alpha:metastorepb_go_proto
google/cloud/metastore/v1beta/metastore.proto,@go_googleapis//google/cloud/metastore/v1beta:metastorepb_proto,cloud.google.com/go/metastore/apiv1beta/metastorepb,@go_googleapis//google/cloud/metastore/v1beta:metastorepb_go_proto
google/cloud/metastore/v1beta/metastore_federation.proto,@go_googleapis//google/cloud/metastore/v1beta:metastorepb_proto,cloud.google.com/go/metastore/apiv1beta/metastorepb,@go_googleapis//google/cloud/metastore/v1beta:metastorepb_go_proto
google/cloud/networkanalyzer/logging/v1/analyzer_log.proto,@go_googleapis//google/cloud/networkanalyzer/logging/v1:loggingpb_proto,cloud.google.com/go/networkanalyzer/logging/apiv1/loggingpb,@go_googleapis//google/cloud/networkanalyzer/logging/v1:loggingpb_go_proto
google/cloud/networkconnectivity/v1/common.proto,@go_googleapis//google/cloud/networkconnectivity/v1:networkconnectivitypb_proto,cloud.google.com/go/networkconnectivity/apiv1/networkconnectivitypb,@go_googleapis//google/cloud/networkconnectivity/v1:networkconnectivitypb_go_proto
google/cloud/networkconnectivity/v1/hub.proto,@go_googleapis//google/cloud/networkconnectivity/v1:networkconnectivitypb_proto,cloud.google.com/go/networkconnectivity/apiv1/networkconnectivitypb,@go_googleapis//google/cloud/networkconnectivity/v1:networkconnectivitypb_go_proto
google/cloud/networkconnectivity/v1alpha1/common.proto,@go_googleapis//google/cloud/networkconnectivity/v1alpha1:networkconnectivitypb_proto,cloud.google.com/go/networkconnectivity/apiv1alpha1/networkconnectivitypb,@go_googleapis//google/cloud/networkconnectivity/v1alpha1:networkconnectivitypb_go_proto
google/cloud/networkconnectivity/v1alpha1/hub.proto,@go_googleapis//google/cloud/networkconnectivity/v1alpha1:networkconnectivitypb_proto,cloud.google.com/go/networkconnectivity/apiv1alpha1/networkconnectivitypb,@go_googleapis//google/cloud/networkconnectivity/v1alpha1:networkconnectivitypb_go_proto
google/cloud/networkmanagement/v1/connectivity_test.proto,@go_googleapis//google/cloud/networkmanagement/v1:networkmanagementpb_proto,cloud.google.com/go/networkmanagement/apiv1/networkmanagementpb,@go_googleapis//google/cloud/networkmanagement/v1:networkmanagementpb_go_proto
google/cloud/networkmanagement/v1/reachability.proto,@go_googleapis//google/cloud/networkmanagement/v1:networkmanagementpb_proto,cloud.google.com/go/networkmanagement/apiv1/networkmanagementpb,@go_googleapis//google/cloud/networkmanagement/v1:networkmanagementpb_go_proto
google/cloud/networkmanagement/v1/trace.proto,@go_googleapis//google/cloud/networkmanagement/v1:networkmanagementpb_proto,cloud.google.com/go/networkmanagement/apiv1/networkmanagementpb,@go_googleapis//google/cloud/networkmanagement/v1:networkmanagementpb_go_proto
google/cloud/networkmanagement/v1beta1/connectivity_test.proto,@go_googleapis//google/cloud/networkmanagement/v1beta1:networkmanagementpb_proto,cloud.google.com/go/networkmanagement/apiv1beta1/networkmanagementpb,@go_googleapis//google/cloud/networkmanagement/v1beta1:networkmanagementpb_go_proto
google/cloud/networkmanagement/v1beta1/reachability.proto,@go_googleapis//google/cloud/networkmanagement/v1beta1:networkmanagementpb_proto,cloud.google.com/go/networkmanagement/apiv1beta1/networkmanagementpb,@go_googleapis//google/cloud/networkmanagement/v1beta1:networkmanagementpb_go_proto
google/cloud/networkmanagement/v1beta1/trace.proto,@go_googleapis//google/cloud/networkmanagement/v1beta1:networkmanagementpb_proto,cloud.google.com/go/networkmanagement/apiv1beta1/networkmanagementpb,@go_googleapis//google/cloud/networkmanagement/v1beta1:networkmanagementpb_go_proto
google/cloud/networksecurity/v1/authorization_policy.proto,@go_googleapis//google/cloud/networksecurity/v1:networksecuritypb_proto,cloud.google.com/go/networksecurity/apiv1/networksecuritypb,@go_googleapis//google/cloud/networksecurity/v1:networksecuritypb_go_proto
google/cloud/networksecurity/v1/client_tls_policy.proto,@go_googleapis//google/cloud/networksecurity/v1:networksecuritypb_proto,cloud.google.com/go/networksecurity/apiv1/networksecuritypb,@go_googleapis//google/cloud/networksecurity/v1:networksecuritypb_go_proto
google/cloud/networksecurity/v1/common.proto,@go_googleapis//google/cloud/networksecurity/v1:networksecuritypb_proto,cloud.google.com/go/networksecurity/apiv1/networksecuritypb,@go_googleapis//google/cloud/networksecurity/v1:networksecuritypb_go_proto
google/cloud/networksecurity/v1/network_security.proto,@go_googleapis//google/cloud/networksecurity/v1:networksecuritypb_proto,cloud.google.com/go/networksecurity/apiv1/networksecuritypb,@go_googleapis//google/cloud/networksecurity/v1:networksecuritypb_go_proto
google/cloud/networksecurity/v1/server_tls_policy.proto,@go_googleapis//google/cloud/networksecurity/v1:networksecuritypb_proto,cloud.google.com/go/networksecurity/apiv1/networksecuritypb,@go_googleapis//google/cloud/networksecurity/v1:networksecuritypb_go_proto
google/cloud/networksecurity/v1/tls.proto,@go_googleapis//google/cloud/networksecurity/v1:networksecuritypb_proto,cloud.google.com/go/networksecurity/apiv1/networksecuritypb,@go_googleapis//google/cloud/networksecurity/v1:networksecuritypb_go_proto
google/cloud/networksecurity/v1beta1/authorization_policy.proto,@go_googleapis//google/cloud/networksecurity/v1beta1:networksecuritypb_proto,cloud.google.com/go/networksecurity/apiv1beta1/networksecuritypb,@go_googleapis//google/cloud/networksecurity/v1beta1:networksecuritypb_go_proto
google/cloud/networksecurity/v1beta1/client_tls_policy.proto,@go_googleapis//google/cloud/networksecurity/v1beta1:networksecuritypb_proto,cloud.google.com/go/networksecurity/apiv1beta1/networksecuritypb,@go_googleapis//google/cloud/networksecurity/v1beta1:networksecuritypb_go_proto
google/cloud/networksecurity/v1beta1/common.proto,@go_googleapis//google/cloud/networksecurity/v1beta1:networksecuritypb_proto,cloud.google.com/go/networksecurity/apiv1beta1/networksecuritypb,@go_googleapis//google/cloud/networksecurity/v1beta1:networksecuritypb_go_proto
google/cloud/networksecurity/v1beta1/network_security.proto,@go_googleapis//google/cloud/networksecurity/v1beta1:networksecuritypb_proto,cloud.google.com/go/networksecurity/apiv1beta1/networksecuritypb,@go_googleapis//google/cloud/networksecurity/v1beta1:networksecuritypb_go_proto
google/cloud/networksecurity/v1beta1/server_tls_policy.proto,@go_googleapis//google/cloud/networksecurity/v1beta1:networksecuritypb_proto,cloud.google.com/go/networksecurity/apiv1beta1/networksecuritypb,@go_googleapis//google/cloud/networksecurity/v1beta1:networksecuritypb_go_proto
google/cloud/networksecurity/v1beta1/tls.proto,@go_googleapis//google/cloud/networksecurity/v1beta1:networksecuritypb_proto,cloud.google.com/go/networksecurity/apiv1beta1/networksecuritypb,@go_googleapis//google/cloud/networksecurity/v1beta1:networksecuritypb_go_proto
google/cloud/networkservices/v1/common.proto,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_proto,cloud.google.com/go/networkservices/apiv1/networkservicespb,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_go_proto
google/cloud/networkservices/v1/endpoint_policy.proto,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_proto,cloud.google.com/go/networkservices/apiv1/networkservicespb,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_go_proto
google/cloud/networkservices/v1/gateway.proto,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_proto,cloud.google.com/go/networkservices/apiv1/networkservicespb,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_go_proto
google/cloud/networkservices/v1/grpc_route.proto,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_proto,cloud.google.com/go/networkservices/apiv1/networkservicespb,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_go_proto
google/cloud/networkservices/v1/http_route.proto,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_proto,cloud.google.com/go/networkservices/apiv1/networkservicespb,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_go_proto
google/cloud/networkservices/v1/mesh.proto,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_proto,cloud.google.com/go/networkservices/apiv1/networkservicespb,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_go_proto
google/cloud/networkservices/v1/network_services.proto,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_proto,cloud.google.com/go/networkservices/apiv1/networkservicespb,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_go_proto
google/cloud/networkservices/v1/service_binding.proto,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_proto,cloud.google.com/go/networkservices/apiv1/networkservicespb,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_go_proto
google/cloud/networkservices/v1/tcp_route.proto,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_proto,cloud.google.com/go/networkservices/apiv1/networkservicespb,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_go_proto
google/cloud/networkservices/v1/tls_route.proto,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_proto,cloud.google.com/go/networkservices/apiv1/networkservicespb,@go_googleapis//google/cloud/networkservices/v1:networkservicespb_go_proto
google/cloud/networkservices/v1beta1/common.proto,@go_googleapis//google/cloud/networkservices/v1beta1:networkservicespb_proto,cloud.google.com/go/networkservices/apiv1beta1/networkservicespb,@go_googleapis//google/cloud/networkservices/v1beta1:networkservicespb_go_proto
google/cloud/networkservices/v1beta1/endpoint_policy.proto,@go_googleapis//google/cloud/networkservices/v1beta1:networkservicespb_proto,cloud.google.com/go/networkservices/apiv1beta1/networkservicespb,@go_googleapis//google/cloud/networkservices/v1beta1:networkservicespb_go_proto
google/cloud/networkservices/v1beta1/network_services.proto,@go_googleapis//google/cloud/networkservices/v1beta1:networkservicespb_proto,cloud.google.com/go/networkservices/apiv1beta1/networkservicespb,@go_googleapis//google/cloud/networkservices/v1beta1:networkservicespb_go_proto
google/cloud/notebooks/logging/v1/runtime_log.proto,@go_googleapis//google/cloud/notebooks/logging/v1:loggingpb_proto,cloud.google.com/go/notebooks/logging/apiv1/loggingpb,@go_googleapis//google/cloud/notebooks/logging/v1:loggingpb_go_proto
google/cloud/notebooks/v1/diagnostic_config.proto,@go_googleapis//google/cloud/notebooks/v1:notebookspb_proto,cloud.google.com/go/notebooks/apiv1/notebookspb,@go_googleapis//google/cloud/notebooks/v1:notebookspb_go_proto
google/cloud/notebooks/v1/environment.proto,@go_googleapis//google/cloud/notebooks/v1:notebookspb_proto,cloud.google.com/go/notebooks/apiv1/notebookspb,@go_googleapis//google/cloud/notebooks/v1:notebookspb_go_proto
google/cloud/notebooks/v1/event.proto,@go_googleapis//google/cloud/notebooks/v1:notebookspb_proto,cloud.google.com/go/notebooks/apiv1/notebookspb,@go_googleapis//google/cloud/notebooks/v1:notebookspb_go_proto
google/cloud/notebooks/v1/execution.proto,@go_googleapis//google/cloud/notebooks/v1:notebookspb_proto,cloud.google.com/go/notebooks/apiv1/notebookspb,@go_googleapis//google/cloud/notebooks/v1:notebookspb_go_proto
google/cloud/notebooks/v1/instance.proto,@go_googleapis//google/cloud/notebooks/v1:notebookspb_proto,cloud.google.com/go/notebooks/apiv1/notebookspb,@go_googleapis//google/cloud/notebooks/v1:notebookspb_go_proto
google/cloud/notebooks/v1/instance_config.proto,@go_googleapis//google/cloud/notebooks/v1:notebookspb_proto,cloud.google.com/go/notebooks/apiv1/notebookspb,@go_googleapis//google/cloud/notebooks/v1:notebookspb_go_proto
google/cloud/notebooks/v1/managed_service.proto,@go_googleapis//google/cloud/notebooks/v1:notebookspb_proto,cloud.google.com/go/notebooks/apiv1/notebookspb,@go_googleapis//google/cloud/notebooks/v1:notebookspb_go_proto
google/cloud/notebooks/v1/runtime.proto,@go_googleapis//google/cloud/notebooks/v1:notebookspb_proto,cloud.google.com/go/notebooks/apiv1/notebookspb,@go_googleapis//google/cloud/notebooks/v1:notebookspb_go_proto
